paragraph_id,doc_id,source_name,title,company,sector,document_type,theme,source_method,url,date,text,char_count,category,confidence,sentiment,model,classified_at
DOC_0dd97514f1ab_P0002,DOC_0dd97514f1ab,GDELT/RSS,What s in your gasoline Understanding U S motor gasoline formulations,Various,Oilfield Services,Article,General Energy,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67464,,"What are the main types of gasoline formulations in the United States? There are two main types of gasoline:
Both types of gasoline are available in different octane ratings (regular, midgrade, premium) and are usually blended with ethanol. In addition to conventional and reformulated gasoline, refiners adjust gasoline blends for summer and winter. Why do gasoline formulations change seasonally? The EPA uses RVP to regulate gasoline volatility: the lower the RVP, the less volatile the gasoline and the less evaporative the emissions. To reduce smog-forming emissions, the EPA mandates that summer grade gasoline has a lower RVP (less volatility) to control evaporation, which would normally increase in warm weather. In cold weather, higher volatility helps engines start more easily.",789,Not Relevant,1.0,neutral,deepseek-chat,2026-04-30T13:56:55.528309
DOC_0dd97514f1ab_P0003,DOC_0dd97514f1ab,GDELT/RSS,What s in your gasoline Understanding U S motor gasoline formulations,Various,Oilfield Services,Article,General Energy,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67464,,"How do RVP limits change across regions? During the summer season, EPA limits gasoline in the continental United States to an RVP of no more than 9.0 pounds per square inch (psi). However, regulators apply stricter limits in areas with air quality issues, including:
How does the RVP limit change through the year? The summer season for retailers and wholesale purchasers runs from June 1 to September 15. For refiners and bulk terminals, it starts earlier, running from May 1 to September 15, to allow time for supplies of summer-grade gasoline to get from producers to retailers. Some areas require longer periods for summer-grade gasoline use to further control emissions. Although not mandated, switching back to winter-grade gasoline in the fall is common because of its lower production cost.",798,Policy-Backed Capex,0.85,neutral,deepseek-chat,2026-04-30T13:56:58.009570
DOC_0dd97514f1ab_P0004,DOC_0dd97514f1ab,GDELT/RSS,What s in your gasoline Understanding U S motor gasoline formulations,Various,Oilfield Services,Article,General Energy,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67464,,"Why is gasoline with lower RVP more expensive? Gasoline with lower RVP is more expensive to produce because it requires pricier components for blending. For example, butane, a low-cost octane booster, has high RVP that limits its use in summer or RFG blends. Instead, lower RVP gasoline uses more expensive components such as alkylate to maintain octane while reducing RVP, contributing to higher retail prices. Do all states follow the same rules? Not exactly. The EPA sets federal standards but allows states or regions to set stricter gasoline specifications. Arizona, for example, requires the use of Cleaner Burning Gasoline (CBG) in parts of the state. California has stricter requirements than the federal government.",724,Margin/Earnings Risk,0.85,neutral,deepseek-chat,2026-04-30T13:57:00.158375
DOC_0dd97514f1ab_P0005,DOC_0dd97514f1ab,GDELT/RSS,What s in your gasoline Understanding U S motor gasoline formulations,Various,Oilfield Services,Article,General Energy,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67464,,"The California Air Resources Board (CARB) requires gasoline RVP has no more than 7.0 psi during the summer season. In addition, CARB requires longer periods for summer-grade gasoline. These requirements contribute to consistently higher gasoline prices in California. Principal contributor: Alex de Keyserling",309,Policy-Backed Capex,0.85,negative,deepseek-chat,2026-04-30T13:57:02.347662
DOC_10290e29f115_P0001,DOC_10290e29f115,GDELT/RSS,BlockchAIn outlines 9 9bn plan for 715MW data center portfolio,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,https://www.datacenterdynamics.com/en/news/blockchain-outlines-99bn-plan-for-715mw-data-center-portfolio/,,"BlockchAIn Digital Infrastructure, which focuses on powering data centers for blockchain, AI, and HPC workloads, has outlined a planned US data center development pipeline totaling around 715MW. The New York-listed company detailed the plans in an April 2026 investor presentation, setting out current and proposed sites in South Carolina, Minnesota, and Texas, as well as other unnamed markets under evaluation. The company said the planned pipeline spans nine sites and could require around $9.9 billion in capital expenditure over five years. BlockchAIn currently operates a data center in South Carolina, described in the presentation as 40MW operational and cash-flowing, with around 25MW of additional upgrade capacity available.",735,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T13:57:04.502799
DOC_10290e29f115_P0002,DOC_10290e29f115,GDELT/RSS,BlockchAIn outlines 9 9bn plan for 715MW data center portfolio,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,https://www.datacenterdynamics.com/en/news/blockchain-outlines-99bn-plan-for-715mw-data-center-portfolio/,,"The company said 20MW of that capacity is transitioning to AI workloads in the future, and that a separate 100MW pipeline site in Florence County, South Carolina, is planned for AI GPU hosting in the second quarter of 2028. In Minnesota, BlockchAIn said it owns a site in Crow Wing County where development is underway. The company is targeting 25MW of power delivery at the site by the fourth quarter of 2026. Texas accounts for the largest named portion of the pipeline. The company listed a 20MW data mining site in Wise County, currently in due diligence and targeted for energization in the fourth quarter of 2026. It also listed a 75MW AI GPU hosting site in Collin County, currently at the letter-of-intent stage, with an energization target of the third quarter of 2027.",778,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T13:57:06.588768
DOC_10290e29f115_P0003,DOC_10290e29f115,GDELT/RSS,BlockchAIn outlines 9 9bn plan for 715MW data center portfolio,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,https://www.datacenterdynamics.com/en/news/blockchain-outlines-99bn-plan-for-715mw-data-center-portfolio/,,"A further 200MW AI GPU hosting opportunity in Reeves County, Texas, is described as being in early development, with a readiness target of the third quarter of 2028. BlockchAIn said its strategy is to secure power first, then deploy modular AI data center infrastructure utilizing liquid-cooling to draw heat away from GPUs under high-density, compute-heavy workloads. The company stated that customers would be expected to supply their own GPUs, servers, and AI-model software. Ultimately, the company’s presentation frames the development plan around AI and high-performance computing demand, but also includes digital-asset mining facilities in the pipeline.",661,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T13:57:08.776445
DOC_10290e29f115_P0004,DOC_10290e29f115,GDELT/RSS,BlockchAIn outlines 9 9bn plan for 715MW data center portfolio,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,https://www.datacenterdynamics.com/en/news/blockchain-outlines-99bn-plan-for-715mw-data-center-portfolio/,,"BlockchAIn said its growth strategy was centered on a multi-site development pipeline targeting approximately 715MW of total capacity across digital-asset mining and AI-workloads between 2026 and 2030. BlockChAIn’s plans are forward-looking, and still subject to permitting and return thresholds. Comments",305,Electricity Demand,0.85,neutral,deepseek-chat,2026-04-30T13:57:10.931928
DOC_1105f4b37bf2_P0001,DOC_1105f4b37bf2,GDELT/RSS,Hut 8 selling 3 25bn in bonds to finance Google and Anthropic-backed River Bend AI data ce,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,https://www.datacenterdynamics.com/en/news/hut-8-selling-325bn-in-bonds-to-finance-google-and-anthropic-backed-river-bend-ai-data-center-campus/,,"Data center firm Hut 8 has announced the sale of $3.25 billion in investment-grade bonds to fund the development of its 245MW River Bend campus in Louisiana. River Bend is an AI data center campus in West Feliciana Parish, Louisiana, which Hut 8 claims has the potential to scale past 1GW of utility capacity. The project has involvement from both Google and Anthropic in the form of an agreement, backed by Google, to lease the campus to AI cloud firm Fluidstack. The deal is part of a wider partnership with Fluidstack and Anthropic. Proceeds from the sale will be used to finance the development and construction of the data center, as well as its relevant substation.",671,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T13:57:13.079455
DOC_1105f4b37bf2_P0002,DOC_1105f4b37bf2,GDELT/RSS,Hut 8 selling 3 25bn in bonds to finance Google and Anthropic-backed River Bend AI data ce,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,https://www.datacenterdynamics.com/en/news/hut-8-selling-325bn-in-bonds-to-finance-google-and-anthropic-backed-river-bend-ai-data-center-campus/,,"Hut 8 will also be reimbursed for a portion of its prior equity contributions used for capital expenditures relating to the project. The sale of the secured bonds is due in 2042. According to Bloomberg, citing sources with knowledge of the matter, initial discussions put the bond at a yield of 2.13 percentage points above the benchmark, which is generally a comparable 10-year US Treasury bond. The offering is expected to close on April 30, 2026, subject to market and other conditions. Hut 8 secured the 592-acre campus location in Louisiana early last year, with plans for Bitcoin mining and AI workloads. In December, the company announced a 15-year 245MW lease with Fluidstack for capacity at the campus, a deal valued at $7bn, potentially rising to $17.7bn if all options are exercised.",794,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T13:57:15.225488
DOC_1105f4b37bf2_P0003,DOC_1105f4b37bf2,GDELT/RSS,Hut 8 selling 3 25bn in bonds to finance Google and Anthropic-backed River Bend AI data ce,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,https://www.datacenterdynamics.com/en/news/hut-8-selling-325bn-in-bonds-to-finance-google-and-anthropic-backed-river-bend-ai-data-center-campus/,,"At the time, Hut 8’s CEO, Asher Genoot, said the company was expecting to “deliver next-generation AI and high-performance computing infrastructure at scale.”
As part of the wider partnership with Fluidstack and Anthropic, Hut 8 will develop and deliver up to 2.295GW of AI data center infrastructure for Anthropic using clusters operated by Fluidstack. The River Bend campus is acting as the first 245MW leg of this agreement. Hut 8 has around a dozen data centers in operation or development, including six bitcoin mining facilities and five colocation data centers. The company describes itself as an energy infrastructure platform first, specializing in industrial-scale energy and data center infrastructure. Comments",722,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T13:57:17.726053
DOC_11887da54630_P0001,DOC_11887da54630,GDELT/RSS,U S natural gas exports to grow nearly 30 by 2027 as LNG facilities ramp up,Various,Oilfield Services,Article,LNG/Gas,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67484,,"In our latest Short-Term Energy Outlook (STEO), we forecast that U.S. liquefied natural gas (LNG) exports will continue to increase as five LNG export projects start operations and ramp up production by the end of 2027. We also forecast increased natural gas pipeline exports, mainly to Mexico. In our forecast, net exports of U.S. natural gas (exports minus imports) grow 18% to 18.7 billion cubic feet per day (Bcf/d) in 2026. In 2027, net exports increase another 10% to 20.5 Bcf/d. We forecast that U.S. LNG exports rise 1.9 Bcf/d in 2026 to average 17.0 Bcf/d and increase by an additional 9% (1.5 Bcf/d) in 2027. We forecast natural gas pipeline exports to grow by 4% (0.4 Bcf/d) in 2026 and 2% (0.2 Bcf/d) in 2027. We expect U.S.",736,Not Relevant,0.95,neutral,deepseek-chat,2026-04-30T13:57:19.754817
DOC_11887da54630_P0002,DOC_11887da54630,GDELT/RSS,U S natural gas exports to grow nearly 30 by 2027 as LNG facilities ramp up,Various,Oilfield Services,Article,LNG/Gas,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67484,,"LNG export terminals will run at slightly higher utilization rates in 2026 despite already running at relatively high rates in 2025 because recent disruptions to LNG exports through the Strait of Hormuz are increasing demand for LNG cargoes from outside the strait. The disruptions, mostly concentrated in Qatar, currently represent over 10 Bcf/d, or 20% of global supply. Qatar also sustained damage to 17% of its export capacity after a March 18 attack on the Ras Laffan LNG export facility damaged two liquefaction trains. QatarEnergy estimates repairs on the damaged trains could take up to five years. Current U.S. peak export capacity is 18.3 Bcf/d.",655,Oil Supply Disruption,0.95,negative,deepseek-chat,2026-04-30T13:57:21.988227
DOC_11887da54630_P0003,DOC_11887da54630,GDELT/RSS,U S natural gas exports to grow nearly 30 by 2027 as LNG facilities ramp up,Various,Oilfield Services,Article,LNG/Gas,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67484,,"In 2026, Corpus Christi Stage 3 will start up trains 5–7 (0.6 Bcf/d combined), and Golden Pass LNG will start up its first two trains (1.4 Bcf/d). We expect Port Arthur LNG Phase 1 (1.6 Bcf/d), Rio Grande LNG Trains 1 & 2 (1.4 Bcf/d), and the final train of Golden Pass LNG (0.7 Bcf/d) will begin exports next year. In addition to these new terminals, Plaquemines LNG and Elba Island LNG received DOE approval in March and April 2026 to increase their permitted exports by 0.5 Bcf/d and 0.1 Bcf/d, respectively. In 2025, U.S. LNG exports to Europe reached a record 10.3 Bcf/d, up from 6.3 Bcf/d in 2024 and accounted for 68% of LNG export volumes, according to our Natural Gas Monthly. Exports to Italy (+0.5 Bcf/d) and Poland (+0.3 Bcf/d) rose the fastest in Europe.",767,Not Relevant,0.95,neutral,deepseek-chat,2026-04-30T13:57:24.100861
DOC_11887da54630_P0004,DOC_11887da54630,GDELT/RSS,U S natural gas exports to grow nearly 30 by 2027 as LNG facilities ramp up,Various,Oilfield Services,Article,LNG/Gas,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67484,,"Exports to Asia fell from 4.0 Bcf/d in 2024 to 2.5 Bcf/d in 2025, representing 16% of LNG export volumes. China-bound U.S. LNG exports fell to zero in 2025 from 0.6 Bcf/d in 2024 as traders resold cargoes due to trade tensions. Additionally, exports to Egypt quadrupled from 0.3 Bcf/d in 2024 to 1.2 Bcf/d in 2025, which drove a 0.7 Bcf/d increase in exports to the rest of the world. U.S. LNG imports, which primarily serve New England and generally peak in winter months, were essentially unchanged at less than 0.1 Bcf/d in 2025. We expect LNG imports to average 0.1 Bcf/d in 2026–27 and continue to serve as a marginal supply source during periods of high demand, particularly in the winter months. We expect U.S.",717,Not Relevant,0.95,neutral,deepseek-chat,2026-04-30T13:57:26.288778
DOC_11887da54630_P0005,DOC_11887da54630,GDELT/RSS,U S natural gas exports to grow nearly 30 by 2027 as LNG facilities ramp up,Various,Oilfield Services,Article,LNG/Gas,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67484,,"pipeline exports to continue increasing over the forecast period, reaching 9.8 Bcf/d in 2026 and 10.0 Bcf/d in 2027, after rising 0.4 Bcf/d in 2025 to average 9.5 Bcf/d. This upward trend is driven by Mexico’s growing demand for natural gas, both from growth in power generation and the development of two new LNG export facilities expected to come online over the next two years. Those facilities will be fed by U.S.-origin pipeline gas exports. The Energía Costa Azul LNG terminal and the second phase of Fast LNG Altamira Floating LNG production vessel (called FLNG2) will have a combined 0.6 Bcf/d of export capacity and are expected to come online in 2026 and 2027, respectively. U.S. natural gas pipeline imports from Canada rose by 0.1 Bcf/d in 2025, averaging 8.6 Bcf/d.",778,Not Relevant,0.95,neutral,deepseek-chat,2026-04-30T13:57:28.450851
DOC_11887da54630_P0006,DOC_11887da54630,GDELT/RSS,U S natural gas exports to grow nearly 30 by 2027 as LNG facilities ramp up,Various,Oilfield Services,Article,LNG/Gas,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67484,,"We expect pipeline imports from Canada to decrease to 8.0 Bcf/d in 2027 as two LNG facilities with a combined capacity of 2.1 Bcf/d along the west coast of Canada ramp up over the next few years, and Northeast U.S. natural gas demand is supplied by production growth in the Appalachia region. Principal contributors: Jordan Young, Trinity Manning-Pickett",354,Not Relevant,0.95,neutral,deepseek-chat,2026-04-30T13:57:30.655137
DOC_15e21293c944_P0001,DOC_15e21293c944,GDELT/RSS,IEA Electricity 2026 - Grids,Various,Grid Infrastructure,Article,Grid Investment,rebuild,,,"Cite report
IEA (2026), Electricity 2026, IEA, Paris https://www.iea.org/reports/electricity-2026, Licence: CC BY 4.0
Report options
Grids
Grids are emerging as a bottleneck for connecting supply, demand and storage
A lack of grid capacity is emerging as a critical bottleneck in many regions, driving higher levels of congestion and slowing the deployment of new electricity generation, storage and demand. Grid connection queues have reached record levels worldwide. In response, this year’s report examines the range of measures that regulators and system operators are adopting to “move fast and connect things”: enabling more capacity to be integrated more quickly through regulatory reforms and deployment of technologies that can deliver rapid grid upgrades.",765,Grid Resilience,0.95,negative,deepseek-chat,2026-04-30T13:57:32.944546
